195,"['2571', '1', '1580', '780', '2762', '588', '50', '592', '47', '364', '32', '2716', '1721', '4993', '2959', '1704', '5952', '1617', '648', '344']"
196,"['356', '260', '593', '2571', '296', '318', '1270', '1196', '480', '1198', '1580', '1210', '527', '1', '589', '110', '608', '2028', '457', '780']"
197,"['480', '296', '593', '318', '1270', '110', '1', '1198', '527', '588', '457', '592', '608', '380', '590', '364', '1097', '2858', '377', '2028']"
198,"['296', '356', '318', '260', '593', '2571', '1270', '1196', '527', '2959', '1', '2762', '50', '480', '4993', '2028', '1210', '1580', '1265', '1193']"
199,"['1', '4306', '2762', '6539', '364', '588', '1721', '150', '377', '1291', '8961', '4886', '367', '1097', '590', '344', '6377', '648', '1197', '1089']"
200,"['318', '260', '4993', '5952', '589', '1196', '1198', '7153', '1210', '47', '2858', '457', '3578', '50', '858', '150', '380', '1240', '608', '592']"
201,"['2571', '588', '364', '590', '2858', '2959', '1580', '2028', '344', '858', '595', '367', '1240', '1265', '3578', '231', '500', '1721', '1036', '1197']"
202,"['356', '260', '593', '480', '2571', '1198', '589', '110', '1580', '527', '2858', '1', '780', '457', '2028', '608', '1240', '858', '588', '2762']"
203,"['296', '593', '356', '260', '2571', '2858', '527', '1196', '1198', '1270', '608', '2959', '480', '1', '2028', '4993', '1210', '47', '2762', '589']"
204,"['356', '296', '260', '318', '593', '2571', '1198', '1270', '1196', '1', '480', '2858', '527', '608', '1210', '110', '589', '858', '4993', '2762']"
205,"['296', '318', '4306', '527', '2028', '1580', '2858', '3578', '780', '4886', '6377', '364', '5349', '1265', '4963', '1721', '588', '1704', '608', '1682']"
206,"['260', '356', '318', '593', '2571', '296', '1210', '480', '589', '527', '1580', '1', '110', '2028', '1265', '2858', '608', '858', '2762', '4993']"
207,"['356', '593', '260', '318', '480', '1', '1270', '1196', '2571', '527', '589', '780', '1198', '110', '588', '457', '2858', '1210', '858', '50']"
208,"['318', '593', '2571', '260', '480', '1270', '1196', '527', '1198', '1', '50', '608', '4993', '858', '47', '110', '5952', '589', '2762', '2028']"
209,"['356', '296', '260', '593', '480', '589', '780', '318', '608', '457', '380', '1', '1270', '110', '592', '1196', '588', '32', '1210', '1198']"
210,"['356', '296', '593', '480', '318', '260', '589', '1', '457', '1196', '110', '588', '1270', '780', '527', '2571', '590', '380', '592', '377']"
211,"['356', '296', '260', '1', '593', '318', '480', '589', '457', '1210', '736', '1196', '590', '150', '380', '2571', '1198', '364', '592', '47']"
212,"['1196', '1210', '608', '380', '1097', '541', '1214', '1213', '293', '1527', '733', '316', '1617', '924', '2916', '111', '454', '349', '288', '6711']"
213,"['296', '318', '527', '2959', '2028', '2858', '858', '50', '4963', '231', '2918', '4226', '2706', '6874', '2997', '10', '1089', '7438', '5989', '2683']"
214,"['356', '1', '150', '2959', '4993', '1265', '1721', '1197', '5952', '1136', '4306', '344', '2628', '7153', '597', '367', '500', '34', '1073', '231']"
215,"['356', '296', '593', '318', '1196', '1270', '780', '2571', '2858', '589', '110', '50', '32', '457', '1580', '2028', '590', '1265', '1197', '588']"
216,"['296', '480', '1', '527', '1210', '2762', '2028', '110', '1580', '4306', '589', '608', '858', '50', '1265', '457', '3578', '588', '780', '364']"
217,"['356', '296', '2571', '318', '593', '480', '1198', '1', '1580', '780', '4993', '527', '2858', '2762', '5952', '1240', '2959', '608', '588', '1265']"
218,"['356', '296', '2571', '1270', '480', '527', '1', '1210', '589', '2858', '110', '4993', '608', '2959', '50', '2028', '1580', '858', '780', '457']"
219,"['593', '480', '2571', '1196', '589', '110', '1210', '364', '780', '2959', '2762', '380', '590', '2028', '150', '592', '858', '32', '595', '3578']"
220,"['318', '1270', '1196', '457', '1198', '47', '50', '1210', '2028', '364', '150', '380', '592', '4993', '32', '5952', '1097', '1240', '1704', '1197']"
221,"['356', '296', '480', '260', '593', '318', '589', '780', '110', '1270', '2571', '1196', '588', '592', '457', '1', '380', '1210', '1580', '1198']"
222,"['260', '356', '2858', '593', '1196', '1270', '318', '1198', '527', '296', '2571', '608', '1210', '480', '2028', '1580', '2762', '858', '1', '919']"
223,"['1', '356', '296', '480', '593', '318', '1210', '95', '457', '25', '589', '110', '380', '150', '588', '527', '590', '1196', '592', '364']"
224,"['356', '593', '318', '480', '590', '457', '592', '589', '780', '364', '595', '527', '377', '231', '316', '648', '597', '500', '367', '349']"
225,"['318', '165', '377', '527', '500', '1', '780', '349', '597', '292', '434', '10', '260', '50', '32', '34', '587', '2571', '539', '648']"
226,"['356', '2571', '296', '593', '4993', '260', '1', '5952', '2959', '480', '1270', '7153', '1196', '4306', '1198', '2858', '527', '2028', '2762', '110']"
227,"['356', '2571', '296', '2858', '1580', '2762', '1', '260', '593', '1270', '480', '318', '2028', '1265', '1196', '527', '1198', '1721', '1210', '589']"
228,"['356', '318', '296', '593', '1', '110', '527', '2028', '4306', '2858', '2762', '1240', '780', '858', '3578', '1265', '588', '457', '50', '47']"
229,"['318', '356', '260', '593', '296', '1198', '527', '1196', '2858', '1270', '608', '2571', '1', '480', '50', '2028', '1210', '1580', '2762', '1265']"
230,"['296', '260', '1270', '4993', '1196', '5952', '480', '1198', '527', '1', '50', '7153', '858', '2028', '4306', '47', '1210', '110', '589', '1580']"
231,"['318', '356', '260', '527', '2571', '480', '858', '1198', '1270', '1196', '1', '2959', '589', '110', '2028', '47', '457', '1210', '4993', '1580']"
232,"['318', '457', '2571', '380', '47', '364', '34', '541', '648', '344', '4993', '2959', '1200', '5952', '2396', '231', '3578', '586', '4306', '165']"
233,"['1', '32', '260', '356', '296', '6', '480', '593', '62', '36', '25', '786', '1210', '318', '457', '380', '589', '110', '150', '590']"
234,"['296', '318', '593', '1270', '1', '1198', '2858', '589', '527', '110', '2762', '2028', '780', '858', '364', '608', '588', '47', '1240', '3578']"
235,"['480', '260', '1', '2571', '589', '364', '150', '1196', '1198', '1580', '1210', '32', '4993', '595', '344', '2959', '5952', '858', '367', '1265']"
236,"['356', '318', '1270', '608', '1', '589', '858', '110', '50', '457', '1580', '2762', '2959', '1265', '1240', '1193', '150', '377', '380', '592']"
237,"['356', '480', '457', '150', '527', '2571', '47', '377', '50', '231', '165', '367', '4993', '1580', '500', '2028', '648', '2959', '2762', '597']"
238,"['296', '2571', '260', '4993', '2959', '1270', '1', '5952', '4306', '7153', '1198', '1196', '2858', '110', '2762', '589', '47', '858', '364', '50']"
239,"['296', '480', '260', '593', '318', '1', '1270', '589', '1196', '780', '608', '110', '527', '2571', '1198', '364', '377', '592', '590', '2762']"
240,"['260', '2571', '110', '1196', '589', '1198', '4993', '780', '2959', '364', '1210', '590', '2028', '858', '3578', '344', '1240', '1097', '231', '1291']"
241,"['593', '590', '588', '110', '527', '165', '597', '260', '32', '608', '349', '292', '10', '454', '208', '329', '434', '539', '648', '586']"
242,"['589', '780', '588', '364', '32', '1240', '595', '2959', '344', '4993', '2716', '500', '1136', '1073', '367', '5952', '231', '736', '3578', '587']"
243,"['318', '1', '457', '590', '377', '608', '50', '858', '32', '595', '1036', '1197', '1704', '597', '2918', '736', '1214', '165', '1200', '1073']"
244,"['296', '593', '480', '1', '2959', '2858', '4306', '1580', '858', '780', '47', '50', '588', '1291', '364', '608', '6539', '1197', '1721', '32']"
245,"['318', '593', '260', '1196', '1', '1198', '608', '589', '1210', '1580', '780', '5952', '364', '150', '377', '1265', '380', '7153', '592', '32']"
246,"['356', '296', '593', '318', '588', '457', '110', '592', '150', '364', '260', '527', '377', '1', '344', '780', '47', '2571', '1196', '367']"
247,"['318', '1196', '590', '364', '1210', '47', '1198', '150', '608', '32', '595', '50', '2858', '1240', '1097', '858', '4993', '736', '1721', '34']"
248,"['260', '593', '296', '318', '1196', '480', '589', '1', '608', '2858', '2028', '858', '457', '2762', '50', '1097', '47', '588', '590', '592']"
249,"['296', '380', '457', '318', '592', '588', '150', '110', '364', '377', '595', '47', '527', '316', '780', '454', '292', '434', '349', '587']"
250,"['296', '260', '4993', '5952', '7153', '1196', '1', '480', '1198', '2762', '110', '1210', '589', '50', '47', '1580', '8961', '6377', '4963', '5349']"
251,"['318', '593', '480', '1', '1198', '527', '2028', '2858', '858', '47', '58559', '8961', '780', '5349', '50', '1291', '364', '1721', '588', '79132']"
252,"['608', '356', '296', '480', '593', '318', '589', '1196', '110', '457', '141', '380', '2571', '1198', '1270', '588', '527', '1580', '364', '150']"
253,"['2571', '1270', '527', '457', '588', '608', '47', '364', '50', '380', '377', '32', '1240', '1721', '595', '1097', '648', '1036', '2716', '2628']"
254,"['480', '110', '364', '527', '377', '1', '780', '32', '454', '329', '10', '434', '648', '1196', '1270', '586', '1198', '2571', '1210', '736']"
255,"['296', '318', '2571', '593', '260', '480', '2959', '1270', '1', '4306', '527', '1196', '1198', '2762', '858', '110', '47', '1580', '2028', '589']"
256,"['780', '1', '260', '733', '296', '356', '480', '593', '802', '318', '457', '380', '150', '1210', '589', '110', '590', '17', '1356', '592']"
257,"['356', '593', '2571', '1198', '480', '1', '2858', '527', '1210', '5952', '858', '7153', '589', '50', '4306', '2028', '2762', '47', '1580', '1265']"
258,"['1196', '356', '593', '318', '296', '1198', '2858', '1270', '858', '2571', '1210', '608', '527', '1', '2028', '1580', '480', '1193', '1265', '589']"
259,"['296', '593', '318', '2571', '1196', '480', '1198', '1270', '1', '527', '589', '110', '457', '2762', '858', '2028', '50', '1580', '780', '588']"
260,"['296', '318', '593', '480', '1270', '110', '1198', '1', '4993', '527', '5952', '1580', '2858', '780', '457', '7153', '588', '2028', '364', '2762']"
261,"['296', '457', '2571', '588', '527', '1196', '364', '47', '1198', '1210', '608', '595', '1580', '5952', '367', '2959', '165', '500', '2762', '2028']"
262,"['2571', '260', '1196', '1198', '589', '1210', '608', '50', '2028', '1265', '457', '32', '1240', '592', '150', '590', '1097', '1682', '6539', '1197']"
263,"['260', '480', '2571', '1196', '527', '589', '1198', '1', '457', '2858', '1210', '608', '780', '47', '2028', '2762', '588', '858', '50', '380']"
264,"['296', '318', '593', '480', '260', '588', '457', '1270', '589', '110', '1', '1196', '1198', '590', '2571', '364', '380', '608', '1580', '1210']"
265,"['296', '593', '318', '260', '356', '1196', '2571', '480', '1', '1210', '2762', '110', '1097', '589', '912', '1580', '1221', '1197', '1704', '1213']"
266,"['110', '589', '344', '47', '165', '231', '316', '597', '1', '153', '780', '260', '32', '208', '253', '10', '539', '608', '329', '357']"
267,"['356', '2571', '480', '527', '1198', '1196', '1270', '4993', '858', '608', '1', '5952', '2762', '110', '7153', '2028', '589', '1210', '4306', '457']"
268,"['590', '316', '1221', '778', '208', '292', '329', '185', '2324', '1584', '5816', '36', '440', '16', '32587', '1653', '25', '8665', '337', '3253']"
269,"['356', '593', '296', '260', '2571', '1196', '608', '318', '2858', '1580', '527', '1270', '1', '2762', '1198', '480', '589', '780', '2028', '1210']"
270,"['356', '318', '593', '1270', '1198', '4306', '1', '480', '2858', '6539', '2762', '3578', '2028', '858', '8961', '527', '4886', '589', '110', '1580']"
271,"['356', '480', '1', '527', '2858', '1580', '780', '2959', '608', '858', '47', '364', '592', '1265', '590', '380', '150', '1097', '377', '1704']"
272,"['356', '2571', '1196', '296', '593', '318', '5952', '7153', '1270', '1210', '589', '4306', '110', '2959', '780', '6539', '1580', '2762', '527', '3578']"
273,"['356', '318', '1198', '480', '589', '2028', '527', '110', '2858', '3578', '1580', '858', '780', '50', '47', '1265', '4963', '1704', '1036', '1721']"
274,"['356', '318', '593', '260', '2571', '480', '1270', '1', '50', '527', '1196', '1198', '589', '47', '110', '2762', '1210', '780', '1580', '457']"
275,"['296', '318', '593', '260', '4993', '1196', '5952', '527', '7153', '4306', '1210', '2028', '47', '780', '588', '150', '4886', '32', '5349', '1036']"
276,"['356', '296', '480', '593', '260', '589', '318', '110', '457', '588', '780', '380', '1', '590', '364', '2571', '1210', '377', '1196', '47']"
277,"['296', '593', '1196', '480', '1270', '1198', '1', '4993', '527', '5952', '7153', '2959', '2858', '780', '4306', '47', '50', '1580', '588', '2762']"
278,"['593', '356', '318', '2858', '527', '608', '1196', '1198', '1270', '858', '480', '2571', '1210', '1193', '1', '50', '2028', '2762', '1265', '457']"
279,"['344', '208', '780', '1', '32', '260', '357', '39', '288', '608', '648', '2571', '736', '1270', '1196', '300', '1198', '1210', '1580', '293']"
280,"['356', '296', '318', '593', '480', '1', '608', '1198', '1270', '2571', '1210', '527', '780', '110', '589', '457', '588', '1580', '150', '590']"
281,"['318', '110', '1', '1196', '588', '47', '364', '1210', '50', '377', '595', '32', '1580', '4993', '2762', '2959', '5952', '500', '316', '1265']"
282,"['2571', '588', '47', '364', '608', '50', '858', '344', '1265', '1721', '595', '367', '231', '5349', '34', '316', '1682', '2918', '541', '733']"
283,"['260', '4993', '2959', '110', '1196', '5952', '589', '1198', '588', '2028', '858', '1580', '1210', '377', '380', '592', '1265', '3578', '344', '367']"
284,"['736', '260', '356', '296', '141', '480', '593', '318', '1210', '457', '589', '110', '380', '150', '590', '588', '364', '592', '527', '788']"
285,"['318', '380', '150', '2762', '595', '367', '2959', '648', '4993', '1036', '597', '1721', '2716', '5952', '34', '541', '4306', '3578', '165', '1704']"
286,"['356', '480', '296', '593', '260', '318', '589', '1196', '2571', '110', '1210', '1270', '457', '1580', '1', '380', '780', '364', '527', '592']"
287,"['356', '296', '593', '318', '1270', '110', '2959', '527', '2028', '2762', '2858', '858', '3578', '6539', '47', '1036', '457', '608', '1721', '50']"
288,"['380', '457', '318', '349', '1', '253', '32', '587', '260', '50', '329', '34', '586', '648', '339', '608', '2571', '1270', '1196', '1210']"
289,"['356', '1', '296', '1580', '260', '2571', '480', '318', '593', '1270', '588', '780', '1265', '2762', '1210', '1196', '364', '1197', '1721', '1198']"
290,"['356', '296', '318', '593', '480', '2571', '589', '110', '1', '527', '1270', '1196', '4993', '588', '5952', '2959', '1198', '592', '590', '780']"
291,"['356', '260', '296', '593', '1196', '480', '1', '110', '527', '2858', '1580', '4993', '2959', '5952', '780', '457', '608', '858', '1265', '50']"
292,"['1198', '1210', '344', '1240', '1097', '1036', '34', '165', '2716', '5349', '316', '6539', '733', '1136', '253', '4226', '3114', '541', '1089', '1193']"
293,"['296', '2571', '318', '593', '1196', '480', '1198', '1210', '527', '1580', '780', '2858', '2762', '2959', '608', '588', '2028', '7153', '457', '364']"
294,"['296', '593', '2858', '2762', '608', '47', '2028', '150', '2959', '50', '858', '32', '344', '1240', '231', '736', '1923', '316', '1214', '1193']"
295,"['1', '32', '1265', '1197', '2716', '34', '1136', '586', '1073', '587', '4226', '1193', '3114', '1200', '253', '1917', '1213', '2997', '349', '1221']"
296,"['356', '2571', '296', '318', '260', '593', '1', '1270', '480', '1196', '4993', '5952', '2959', '1198', '1210', '110', '2858', '7153', '527', '364']"
297,"['318', '1196', '4993', '480', '1', '527', '5952', '1210', '50', '7153', '2762', '2028', '589', '4306', '1580', '110', '47', '780', '1240', '3578']"
298,"['356', '296', '593', '1196', '5952', '2959', '1', '480', '1210', '4306', '527', '110', '2028', '858', '589', '2858', '2762', '47', '50', '3578']"
299,"['356', '593', '318', '260', '2571', '2858', '1270', '480', '2959', '1196', '527', '1198', '50', '1', '858', '2762', '4993', '1210', '110', '1580']"
300,"['296', '318', '2571', '1196', '1', '1270', '780', '527', '457', '1580', '380', '2028', '4993', '47', '592', '364', '2762', '590', '608', '2959']"
301,"['356', '1270', '1', '2571', '318', '260', '296', '593', '1196', '1580', '2858', '1210', '480', '780', '608', '1198', '527', '2762', '588', '2028']"
302,"['356', '296', '380', '318', '150', '110', '344', '377', '47', '527', '231', '500', '367', '153', '780', '454', '349', '292', '253', '434']"
303,"['480', '1', '589', '110', '4993', '1210', '457', '5952', '588', '364', '7153', '150', '3578', '1291', '344', '648', '231', '6539', '541', '5349']"
304,"['593', '480', '1', '110', '589', '1198', '2959', '457', '858', '588', '780', '2028', '5952', '1580', '590', '2762', '32', '592', '380', '7153']"
305,"['356', '593', '457', '110', '589', '260', '592', '527', '588', '150', '1', '47', '364', '50', '780', '595', '2571', '344', '1196', '377']"
306,"['588', '2571', '592', '32', '367', '2959', '4993', '1193', '541', '5952', '3578', '4306', '153', '1221', '1089', '1200', '7153', '10', '912', '208']"
307,"['356', '593', '2571', '260', '4993', '5952', '1270', '480', '7153', '1198', '1', '1196', '2028', '608', '4306', '2762', '110', '589', '3578', '1089']"
308,"['296', '480', '593', '457', '318', '380', '592', '588', '589', '364', '110', '377', '595', '527', '1', '260', '32', '165', '316', '153']"
309,"['356', '593', '2571', '1270', '2858', '480', '1', '1210', '589', '110', '4306', '1580', '1265', '47', '1197', '780', '1291', '1097', '588', '32']"
310,"['260', '296', '356', '480', '1270', '593', '318', '1196', '1210', '608', '589', '780', '1198', '2571', '1580', '1', '110', '527', '457', '592']"
311,"['2858', '858', '32', '344', '4993', '367', '2959', '2716', '5952', '231', '4306', '1136', '1923', '7153', '1221', '253', '1200', '1968', '1089', '2791']"
312,"['110', '590', '1270', '150', '47', '1210', '364', '2028', '595', '1265', '4993', '1036', '1197', '165', '5952', '2716', '1704', '4306', '1136', '153']"
313,"['296', '593', '260', '1196', '780', '1210', '592', '608', '50', '858', '1265', '231', '1704', '1036', '1291', '1197', '2716', '2628', '3793', '2918']"
314,"['296', '4993', '1210', '589', '2959', '527', '5952', '7153', '110', '2028', '2858', '858', '50', '4306', '780', '47', '457', '2762', '608', '588']"
315,"['356', '2571', '318', '296', '1196', '593', '1198', '480', '1', '1210', '2858', '4993', '527', '1580', '589', '608', '110', '2959', '858', '1265']"
316,"['356', '318', '296', '1270', '2959', '1', '480', '2762', '2028', '1580', '2858', '110', '527', '858', '780', '1265', '47', '1704', '1682', '4226']"
317,"['593', '110', '589', '364', '47', '377', '527', '367', '434', '500', '253', '10', '597', '1', '780', '50', '260', '34', '32', '587']"
318,"['32', '356', '1073', '296', '480', '593', '318', '589', '110', '1196', '457', '2571', '1580', '1198', '380', '141', '1270', '527', '802', '588']"
319,"['296', '457', '590', '318', '150', '588', '595', '364', '377', '165', '47', '231', '527', '780', '1', '367', '260', '500', '597', '32']"
320,"['593', '260', '2959', '4993', '1270', '5952', '1196', '480', '7153', '1', '1198', '2028', '858', '110', '50', '589', '1210', '47', '1580', '6539']"
321,"['356', '318', '260', '527', '480', '2858', '2571', '1270', '1198', '457', '589', '110', '1210', '858', '2762', '47', '2028', '590', '780', '32']"
322,"['356', '296', '2858', '593', '318', '260', '1270', '608', '2571', '1196', '527', '1198', '858', '1580', '480', '2762', '2028', '1193', '1210', '50']"
323,"['356', '296', '593', '260', '480', '2571', '1', '110', '1270', '2858', '589', '1196', '608', '457', '780', '1198', '50', '47', '588', '4993']"
324,"['296', '480', '1270', '1196', '7153', '2959', '589', '1198', '1210', '2858', '47', '1580', '780', '457', '50', '858', '380', '608', '377', '1721']"
325,"['356', '296', '593', '318', '260', '480', '589', '608', '1270', '780', '527', '1196', '110', '457', '1', '590', '588', '1198', '1580', '592']"
326,"['260', '356', '593', '296', '318', '1198', '1270', '480', '589', '2571', '1', '780', '527', '110', '608', '457', '588', '1097', '1240', '2858']"
327,"['356', '593', '318', '480', '2571', '589', '1270', '110', '1', '1198', '1210', '527', '457', '2858', '780', '588', '1580', '380', '4993', '2762']"
328,"['296', '2571', '589', '527', '1210', '4993', '590', '592', '47', '2028', '50', '5952', '858', '2959', '377', '32', '1097', '1240', '7153', '344']"
329,"['356', '608', '296', '480', '593', '318', '589', '110', '1196', '457', '141', '380', '588', '150', '2571', '1270', '1198', '592', '364', '527']"
330,"['296', '356', '260', '590', '380', '588', '1', '608', '592', '47', '2571', '1196', '364', '377', '780', '1270', '2858', '344', '1210', '597']"
331,"['356', '296', '318', '593', '260', '2571', '480', '1270', '589', '1', '1196', '1198', '4993', '2858', '110', '2959', '1580', '2762', '780', '5952']"
332,"['356', '2571', '296', '260', '593', '318', '480', '4993', '5952', '1270', '1196', '589', '2959', '1', '1198', '1210', '47', '4306', '1580', '780']"
333,"['296', '260', '593', '4993', '5952', '480', '1270', '1196', '7153', '2959', '1198', '110', '2762', '2858', '1210', '1580', '3578', '364', '47', '50']"
334,"['593', '480', '4993', '1196', '1270', '527', '1198', '5952', '7153', '2858', '1210', '110', '589', '4306', '50', '2762', '47', '780', '608', '58559']"
335,"['318', '260', '356', '296', '1270', '527', '1196', '593', '1198', '2571', '2858', '2028', '1210', '608', '480', '589', '1', '1193', '1221', '1580']"
336,"['593', '318', '296', '1196', '480', '1198', '1270', '2571', '1210', '608', '858', '2858', '589', '110', '457', '2028', '780', '1580', '1193', '50']"
337,"['356', '296', '593', '480', '1210', '2571', '318', '1198', '1270', '780', '110', '1', '527', '608', '32', '1240', '1580', '457', '592', '588']"
338,"['380', '231', '165', '316', '780', '1', '50', '260', '32', '349', '587', '253', '10', '434', '608', '329', '586', '736', '339', '2571']"
339,"['296', '593', '480', '4993', '589', '1', '2959', '2858', '4306', '2762', '780', '457', '50', '1580', '608', '1240', '364', '588', '150', '32']"
340,"['593', '260', '480', '1196', '527', '1198', '110', '1', '589', '1270', '2959', '2858', '1210', '7153', '2028', '50', '457', '588', '2762', '4306']"
341,"['296', '2858', '593', '318', '608', '260', '356', '527', '2762', '2571', '1196', '1270', '1198', '50', '858', '480', '2028', '1580', '1210', '110']"
342,"['356', '1270', '480', '2858', '2571', '1', '1210', '589', '110', '457', '2762', '780', '47', '590', '1197', '588', '1721', '1240', '32', '377']"
343,"['356', '296', '593', '318', '480', '736', '1196', '589', '2571', '1198', '110', '527', '457', '1270', '1580', '150', '50', '588', '2858', '380']"
344,"['150', '344', '608', '2571', '32', '1580', '648', '2858', '2028', '858', '10', '2762', '736', '4993', '2959', '1197', '1721', '5952', '1073', '4306']"
345,"['589', '457', '150', '590', '1265', '380', '1240', '1097', '1704', '595', '1036', '2716', '367', '1136', '500', '541', '231', '1089', '6539', '597']"
346,"['356', '296', '1', '2858', '2959', '588', '457', '2028', '364', '592', '858', '1265', '50', '1291', '377', '380', '3578', '150', '1704', '500']"
347,"['356', '318', '296', '593', '1270', '1', '480', '2959', '589', '2028', '110', '780', '2858', '4306', '1580', '2762', '608', '3578', '1291', '1240']"
348,"['318', '527', '260', '608', '480', '50', '2571', '1', '858', '1196', '47', '1198', '110', '589', '1270', '457', '150', '590', '2959', '2762']"
349,"['356', '296', '260', '2571', '318', '1196', '1270', '589', '1', '1198', '110', '4993', '2858', '527', '2959', '1580', '5952', '2028', '780', '2762']"
350,"['296', '593', '480', '527', '2762', '589', '5952', '2028', '110', '608', '780', '1265', '3578', '7153', '457', '47', '588', '1721', '364', '1704']"
351,"['356', '260', '593', '318', '296', '1196', '1198', '1270', '480', '2571', '2858', '527', '608', '1210', '1', '110', '2028', '1265', '1197', '457']"
352,"['356', '2571', '1270', '4993', '1', '5952', '1210', '7153', '589', '527', '110', '2858', '50', '858', '2028', '2762', '608', '780', '1580', '364']"
353,"['527', '608', '50', '595', '541', '4226', '1923', '2706', '1193', '2997', '4896', '1961', '1213', '587', '4995', '539', '1732', '1221', '1968', '778']"
354,"['296', '150', '110', '47', '231', '500', '367', '780', '260', '50', '32', '10', '292', '454', '208', '434', '34', '539', '608', '648']"
355,"['608', '595', '1704', '1197', '1682', '2918', '34', '1923', '586', '1213', '587', '539', '2797', '1968', '2502', '1617', '2987', '2011', '357', '2355']"
356,"['356', '593', '296', '318', '260', '2858', '480', '608', '527', '2571', '1270', '2762', '47', '110', '50', '1196', '1198', '858', '2959', '589']"
357,"['356', '296', '480', '593', '590', '318', '380', '457', '150', '110', '589', '377', '316', '47', '165', '500', '527', '780', '153', '367']"
358,"['480', '780', '590', '150', '1097', '1240', '1036', '648', '1704', '2959', '4993', '736', '5952', '541', '1214', '1923', '1682', '4306', '3578', '316']"
359,"['356', '296', '593', '260', '2571', '480', '1196', '1', '1270', '50', '110', '608', '589', '2028', '2762', '4993', '457', '47', '588', '5952']"
360,"['296', '356', '318', '260', '480', '527', '589', '1196', '1270', '1198', '110', '2858', '1', '1210', '2028', '858', '780', '590', '2762', '380']"
361,"['356', '296', '480', '593', '318', '95', '6', '141', '589', '62', '110', '36', '457', '1196', '527', '1198', '380', '150', '588', '364']"
362,"['260', '1196', '480', '527', '5952', '1', '7153', '589', '110', '1210', '47', '608', '1580', '3578', '780', '457', '1240', '1704', '364', '588']"
363,"['356', '296', '593', '318', '1198', '1580', '457', '590', '1265', '858', '380', '592', '4993', '1197', '377', '150', '1721', '1291', '5952', '1036']"
364,"['356', '296', '2571', '260', '593', '1270', '1196', '480', '4993', '1', '2959', '1198', '5952', '7153', '527', '589', '110', '4306', '2858', '50']"
365,"['356', '2571', '296', '318', '260', '593', '1270', '5952', '1', '1196', '1198', '2959', '4306', '527', '589', '110', '1210', '2858', '2762', '2028']"
366,"['356', '2571', '260', '296', '318', '593', '4993', '5952', '1', '1270', '4306', '7153', '2959', '480', '2858', '1198', '2762', '1196', '1580', '527']"
367,"['356', '296', '593', '318', '480', '1210', '1', '110', '527', '4993', '2762', '2959', '5952', '780', '858', '47', '1265', '588', '50', '4306']"
368,"['356', '296', '318', '2571', '1196', '1198', '480', '1270', '1210', '1', '527', '589', '608', '110', '1580', '780', '858', '2762', '2028', '457']"
369,"['593', '231', '780', '1', '260', '34', '586', '357', '608', '648', '2571', '736', '161', '1196', '1270', '300', '1198', '1210', '1580', '293']"
370,"['356', '296', '593', '480', '1270', '1198', '1', '2858', '2028', '608', '47', '457', '588', '50', '858', '364', '592', '4306', '1240', '380']"
371,"['260', '480', '1196', '1', '527', '1198', '1210', '3578', '6539', '858', '50', '1580', '58559', '780', '1704', '8961', '4886', '364', '5349', '1265']"
372,"['356', '296', '593', '318', '527', '480', '260', '1270', '608', '1196', '1198', '457', '1', '589', '2858', '590', '588', '1265', '377', '110']"
373,"['593', '1198', '2571', '480', '1', '1210', '2762', '110', '1580', '1265', '47', '780', '588', '2959', '590', '1240', '32', '4993', '377', '592']"
374,"['260', '356', '2571', '1196', '318', '1270', '4993', '296', '5952', '593', '1198', '1', '480', '1580', '4306', '7153', '2959', '2762', '2858', '110']"
375,"['318', '364', '47', '527', '153', '367', '500', '292', '597', '208', '780', '1', '260', '50', '32', '34', '185', '587', '539', '2571']"
376,"['356', '296', '260', '2858', '2571', '608', '1270', '1198', '1196', '480', '2028', '1', '50', '1210', '2762', '110', '2959', '457', '589', '4993']"
377,"['356', '296', '588', '480', '593', '260', '364', '318', '2571', '1', '110', '1270', '589', '1196', '4993', '1580', '592', '150', '590', '344']"
378,"['356', '2571', '593', '260', '4993', '1270', '5952', '7153', '1', '1196', '1198', '480', '2762', '858', '2028', '47', '1210', '1580', '3578', '110']"
379,"['260', '480', '1270', '1196', '1198', '50', '1210', '858', '608', '780', '1580', '364', '588', '150', '1265', '1721', '377', '590', '380', '592']"
380,"['1198', '527', '457', '364', '377', '1097', '2716', '1291', '648', '500', '231', '595', '1213', '1732', '736', '586', '778', '1206', '165', '2797']"
381,"['296', '318', '260', '1', '589', '2571', '110', '527', '457', '1196', '590', '364', '150', '1198', '1210', '2858', '377', '592', '2028', '32']"
382,"['296', '593', '480', '1270', '1196', '527', '1198', '2762', '2858', '110', '2959', '1210', '780', '589', '1265', '2028', '457', '608', '47', '858']"
383,"['593', '480', '318', '589', '590', '592', '588', '527', '364', '1210', '377', '50', '1196', '344', '595', '2571', '1270', '316', '500', '231']"
384,"['593', '318', '1', '588', '50', '858', '150', '32', '1265', '608', '590', '1036', '1097', '1704', '8961', '4886', '1197', '595', '597', '1136']"
385,"['592', '588', '364', '595', '153', '780', '1', '32', '260', '34', '329', '648', '736', '1270', '2571', '1196', '1198', '2', '1210', '2858']"
386,"['356', '296', '593', '318', '260', '2571', '480', '1', '1196', '1198', '1580', '110', '589', '608', '2028', '4993', '780', '47', '588', '5952']"
